dataset,a,b,vocab_size,delta,abs_delta,arr_dist,gc_dist,kmer_dist
jores,jores_26458,jores_53700,2,2.695092512271298,2.695092512271298,0.24666666666666662,0.02941176470588236,1.2335329341317367
jores,jores_26473,jores_36072,2,-1.751620441106665,1.751620441106665,0.6933333333333334,0.12352941176470589,1.4371257485029942
jores,jores_27178,jores_30042,2,-0.56808195533642,0.56808195533642,0.25,0.03529411764705881,1.3413173652694612
jores,jores_27178,jores_31330,2,-0.08593026019903993,0.08593026019903993,0.04,0.047058823529411764,1.2335329341317367
jores,jores_27178,jores_34352,2,-1.5127972722127399,1.5127972722127399,0.12999999999999998,0.08823529411764708,1.317365269461078
jores,jores_27178,jores_37718,2,-0.6316661793865697,0.6316661793865697,0.04666666666666667,0.1470588235294118,1.377245508982036
jores,jores_27178,jores_61797,2,0.40520176387430995,0.40520176387430995,0.15,0.09999999999999998,1.3053892215568863
jores,jores_27178,jores_61956,2,0.35595864342068007,0.35595864342068007,0.07666666666666666,0.09999999999999998,1.3293413173652695
jores,jores_27178,jores_62161,2,1.03387828378745,1.03387828378745,0.30666666666666664,0.10588235294117654,1.3293413173652697
jores,jores_27178,jores_69808,2,0.013288889719390351,0.013288889719390351,0.21999999999999997,0.1705882352941177,1.2934131736526946
jores,jores_27178,jores_75481,2,1.2216923896343004,1.2216923896343004,0.06,0.26470588235294124,1.5808383233532934
jores,jores_30042,jores_31330,2,0.4821516951373801,0.4821516951373801,0.21000000000000005,0.011764705882352955,1.1616766467065869
jores,jores_30042,jores_34352,2,-0.9447153168763198,0.9447153168763198,0.12000000000000004,0.05294117647058827,1.2574850299401197
jores,jores_30042,jores_37718,2,-0.06358422405014963,0.06358422405014963,0.2966666666666667,0.11176470588235299,1.2934131736526946
jores,jores_30042,jores_61797,2,0.97328371921073,0.97328371921073,0.10000000000000002,0.06470588235294117,1.2934131736526946
jores,jores_30042,jores_61956,2,0.9240405987571001,0.9240405987571001,0.3266666666666667,0.06470588235294117,1.0778443113772456
jores,jores_30042,jores_62161,2,1.60196023912387,1.60196023912387,0.05666666666666664,0.07058823529411773,1.3293413173652695
jores,jores_30042,jores_69808,2,0.5813708450558104,0.5813708450558104,0.030000000000000027,0.1352941176470589,1.353293413173653
jores,jores_30042,jores_75481,2,1.7897743449707204,1.7897743449707204,0.19000000000000003,0.22941176470588243,1.4491017964071857
jores,jores_31330,jores_34352,2,-1.4268670120137,1.4268670120137,0.08999999999999998,0.041176470588235314,1.2335329341317367
jores,jores_31330,jores_37718,2,-0.5457359191875297,0.5457359191875297,0.08666666666666667,0.10000000000000003,1.221556886227545
jores,jores_31330,jores_61797,2,0.4911320240733499,0.4911320240733499,0.11,0.052941176470588214,1.2095808383233535
jores,jores_31330,jores_61956,2,0.44188890361972,0.44188890361972,0.11666666666666665,0.052941176470588214,1.1137724550898205
jores,jores_31330,jores_62161,2,1.11980854398649,1.11980854398649,0.26666666666666666,0.058823529411764774,1.2335329341317367
jores,jores_31330,jores_69808,2,0.09921914991843028,0.09921914991843028,0.18000000000000002,0.12352941176470594,1.1736526946107784
jores,jores_31330,jores_75481,2,1.3076226498333403,1.3076226498333403,0.02,0.21764705882352947,1.4011976047904193
jores,jores_34352,jores_37718,2,0.8811310928261702,0.8811310928261702,0.17666666666666667,0.05882352941176472,1.3413173652694612
jores,jores_34352,jores_61797,2,1.9179990360870498,1.9179990360870498,0.020000000000000018,0.0117647058823529,1.18562874251497
jores,jores_34352,jores_61956,2,1.86875591563342,1.86875591563342,0.20666666666666667,0.0117647058823529,1.25748502994012
jores,jores_34352,jores_62161,2,2.54667555600019,2.54667555600019,0.17666666666666667,0.01764705882352946,1.221556886227545
jores,jores_34352,jores_69808,2,1.5260861619321302,1.5260861619321302,0.09000000000000001,0.08235294117647063,1.4251497005988023
jores,jores_34352,jores_75481,2,2.7344896618470402,2.7344896618470402,0.06999999999999999,0.17647058823529416,1.3652694610778444
jores,jores_37718,jores_61797,2,1.0368679432608796,1.0368679432608796,0.19666666666666668,0.04705882352941182,1.2335329341317367
jores,jores_37718,jores_61956,2,0.9876248228072497,0.9876248228072497,0.03,0.04705882352941182,1.1736526946107784
jores,jores_37718,jores_62161,2,1.6655444631740197,1.6655444631740197,0.3333333333333333,0.04117647058823526,1.2335329341317365
jores,jores_37718,jores_69808,2,0.64495506910596,0.64495506910596,0.26666666666666666,0.02352941176470591,1.2335329341317367
jores,jores_37718,jores_75481,2,1.85335856902087,1.85335856902087,0.10666666666666667,0.11764705882352944,1.2574850299401197
jores,jores_61797,jores_61956,2,-0.049243120453629885,0.049243120453629885,0.22666666666666668,0.0,1.1616766467065869
jores,jores_61797,jores_62161,2,0.6286765199131401,0.6286765199131401,0.15666666666666665,0.005882352941176561,1.2095808383233533
jores,jores_61797,jores_69808,2,-0.3919128741549196,0.3919128741549196,0.06999999999999999,0.07058823529411773,1.2455089820359282
jores,jores_61797,jores_75481,2,0.8164906257599904,0.8164906257599904,0.09000000000000001,0.16470588235294126,1.2574850299401197
jores,jores_61956,jores_62161,2,0.67791964036677,0.67791964036677,0.3333333333333333,0.005882352941176561,1.125748502994012
jores,jores_61956,jores_69808,2,-0.3426697537012897,0.3426697537012897,0.2966666666666667,0.07058823529411773,1.1377245508982037
jores,jores_61956,jores_75481,2,0.8657337462136203,0.8657337462136203,0.1366666666666667,0.16470588235294126,1.2694610778443114
jores,jores_62161,jores_69808,2,-1.0205893940680597,1.0205893940680597,0.08666666666666667,0.06470588235294117,1.1976047904191618
jores,jores_62161,jores_75481,2,0.18781410584685032,0.18781410584685032,0.24666666666666667,0.1588235294117647,1.317365269461078
jores,jores_69808,jores_75481,2,1.20840349991491,1.20840349991491,0.16,0.09411764705882353,1.281437125748503
jores,jores_27756,jores_54674,2,-2.135349098271472,2.135349098271472,0.63,0.029411764705882304,1.2694610778443114
jores,jores_28503,jores_43789,3,-1.10099819000353,1.10099819000353,0.5777777777777778,0.1411764705882353,1.2934131736526946
jores,jores_28503,jores_54423,3,-0.6100514277159998,0.6100514277159998,0.6244444444444444,0.017647058823529405,1.3053892215568865
jores,jores_43789,jores_54423,3,0.4909467622875301,0.4909467622875301,0.62,0.1588235294117647,1.3772455089820361
jores,jores_2880,jores_53038,2,1.14316058195035,1.14316058195035,0.6666666666666666,0.1764705882352941,1.317365269461078
jores,jores_29221,jores_6985,3,-2.417502488544894,2.417502488544894,0.508888888888889,0.1411764705882353,1.5449101796407188
jores,jores_29419,jores_31472,4,0.16837392005363983,0.16837392005363983,0.8566666666666666,0.02352941176470591,1.281437125748503
jores,jores_29651,jores_34249,7,-0.8755116372659897,0.8755116372659897,0.9047619047619048,0.05882352941176472,1.221556886227545
jores,jores_29651,jores_51970,7,-1.9098667404033698,1.9098667404033698,0.16857142857142857,0.023529411764705854,1.281437125748503
jores,jores_29651,jores_54259,7,-0.12594456163581969,0.12594456163581969,0.3333333333333333,0.0,1.3892215568862276
jores,jores_34249,jores_51970,7,-1.03435510313738,1.03435510313738,0.8847619047619046,0.08235294117647057,1.3413173652694614
jores,jores_34249,jores_54259,7,0.74956707563017,0.74956707563017,0.6180952380952381,0.05882352941176472,1.2335329341317367
jores,jores_51970,jores_54259,7,1.78392217876755,1.78392217876755,0.3333333333333333,0.023529411764705854,1.281437125748503
jores,jores_29761,jores_66651,5,0.56125337498322,0.56125337498322,0.6013333333333334,0.11176470588235299,1.1736526946107784
jores,jores_2980,jores_38527,2,5.8625449795517195,5.8625449795517195,0.2833333333333333,0.3176470588235294,1.473053892215569
jores,jores_29826,jores_72314,3,1.3214055107282103,1.3214055107282103,0.22000000000000006,0.1705882352941177,1.3293413173652695
jores,jores_30650,jores_33627,2,-0.45494269888478,0.45494269888478,0.38333333333333336,0.041176470588235314,1.2694610778443116
jores,jores_30650,jores_40519,2,1.62576938349798,1.62576938349798,1.0,0.15882352941176475,1.281437125748503
jores,jores_30650,jores_62110,2,0.6578340914729499,0.6578340914729499,0.6666666666666666,0.06470588235294122,1.281437125748503
jores,jores_33627,jores_40519,2,2.0807120823827603,2.0807120823827603,0.6666666666666666,0.11764705882352944,1.2095808383233533
jores,jores_33627,jores_62110,2,1.11277679035773,1.11277679035773,1.0,0.02352941176470591,1.2335329341317367
jores,jores_40519,jores_62110,2,-0.9679352920250301,0.9679352920250301,0.3466666666666667,0.09411764705882353,1.4251497005988027
jores,jores_3308,jores_45572,4,1.50836836450415,1.50836836450415,0.3333333333333333,0.07647058823529412,1.2455089820359282
jores,jores_3308,jores_6484,4,-0.61905060720155,0.61905060720155,0.20833333333333334,0.02941176470588236,0.874251497005988
jores,jores_45572,jores_6484,4,-2.1274189717057,2.1274189717057,0.13333333333333333,0.047058823529411764,1.1736526946107784
jores,jores_34504,jores_35817,3,-3.222632201279744,3.222632201279744,0.2866666666666667,0.01764705882352946,1.2574850299401197
jores,jores_34504,jores_47441,3,0.10747993929577015,0.10747993929577015,0.5755555555555555,0.1411764705882353,1.473053892215569
jores,jores_34504,jores_5928,3,-0.7140233041425299,0.7140233041425299,0.8888888888888888,0.22352941176470587,1.2455089820359282
jores,jores_35817,jores_47441,3,3.330112140575514,3.330112140575514,0.7288888888888888,0.15882352941176475,1.4970059880239523
jores,jores_35817,jores_5928,3,2.508608897137214,2.508608897137214,0.6066666666666666,0.24117647058823533,1.4251497005988027
jores,jores_47441,jores_5928,3,-0.8215032434383001,0.8215032434383001,0.6666666666666666,0.08235294117647057,1.1736526946107784
jores,jores_3495,jores_3627,2,-1.255845296711422,1.255845296711422,0.5166666666666667,0.0,1.1377245508982037
jores,jores_3495,jores_8332,2,1.2916015998739099,1.2916015998739099,0.056666666666666664,0.047058823529411764,1.1017964071856288
jores,jores_3627,jores_8332,2,2.547446896585332,2.547446896585332,0.45999999999999996,0.047058823529411764,1.2694610778443116
jores,jores_35049,jores_67570,2,1.2785057527849002,1.2785057527849002,0.7733333333333334,0.05294117647058827,1.1856287425149703
jores,jores_35049,jores_73079,2,1.9121956659152306,1.9121956659152306,0.19999999999999998,0.11176470588235299,1.2934131736526946
jores,jores_67570,jores_73079,2,0.6336899131303304,0.6336899131303304,0.9733333333333333,0.05882352941176472,1.1497005988023954
jores,jores_35202,jores_35726,2,-0.8839132789354802,0.8839132789354802,0.3366666666666667,0.01176470588235301,1.4011976047904193
jores,jores_35202,jores_72453,2,1.9058057162214501,1.9058057162214501,0.6433333333333334,0.10000000000000009,1.3413173652694612
jores,jores_35726,jores_72453,2,2.7897189951569303,2.7897189951569303,0.36000000000000004,0.08823529411764708,1.1377245508982037
jores,jores_35578,jores_38633,4,0.47547189670373013,0.47547189670373013,0.17500000000000002,0.04705882352941171,1.281437125748503
jores,jores_37396,jores_66516,2,0.8461149162831199,0.8461149162831199,0.87,0.0,1.0419161676646707
jores,jores_37698,jores_66349,14,-0.26283608709220996,0.26283608709220996,0.6038095238095238,0.0,1.0778443113772456
jores,jores_39667,jores_64909,3,-0.3072377259853898,0.3072377259853898,0.11333333333333336,0.05294117647058827,1.3532934131736527
jores,jores_4143,jores_45668,6,1.89619645212385,1.89619645212385,0.6611111111111111,0.07058823529411762,1.3053892215568865
jores,jores_43279,jores_5047,2,-0.7506780421698998,0.7506780421698998,0.4766666666666666,0.011764705882352955,1.065868263473054
jores,jores_43279,jores_52855,2,0.5504445683945303,0.5504445683945303,0.19666666666666666,0.16470588235294115,1.317365269461078
jores,jores_5047,jores_52855,2,1.30112261056443,1.30112261056443,0.3333333333333333,0.1529411764705882,1.25748502994012
jores,jores_43690,jores_45933,2,0.8531333570969903,0.8531333570969903,0.49333333333333335,0.05294117647058827,1.0299401197604792
jores,jores_45966,jores_47390,2,-0.4043856617535604,0.4043856617535604,0.44333333333333336,0.023529411764705854,1.25748502994012
jores,jores_47257,jores_57299,2,1.989444694302829,1.989444694302829,0.8066666666666666,0.11176470588235293,1.1736526946107784
jores,jores_47319,jores_48653,3,-0.5161468169573697,0.5161468169573697,0.5066666666666667,0.023529411764705854,1.2095808383233533
jores,jores_47319,jores_49488,3,0.6243229049446599,0.6243229049446599,0.2666666666666667,0.03529411764705881,1.1497005988023954
jores,jores_48653,jores_49488,3,1.1404697219020297,1.1404697219020297,0.4266666666666667,0.011764705882352955,1.1497005988023952
jores,jores_47752,jores_9918,3,-0.3831248631828901,0.3831248631828901,0.8888888888888888,0.047058823529411764,1.221556886227545
jores,jores_50177,jores_63561,3,1.6588565853615531,1.6588565853615531,0.5155555555555557,0.1294117647058824,1.281437125748503
jores,jores_50372,jores_6424,2,-1.2022273972939441,1.2022273972939441,0.5499999999999999,0.11176470588235293,1.2095808383233533
jores,jores_50911,jores_9393,3,-0.2568531682909301,0.2568531682909301,0.751111111111111,0.08823529411764708,1.3532934131736527
jores,jores_51691,jores_57189,2,-1.5495815695500401,1.5495815695500401,0.6066666666666667,0.052941176470588214,1.2694610778443116
jores,jores_51694,jores_54053,4,-2.020568513465585,2.020568513465585,0.026666666666666672,0.023529411764705854,1.317365269461078
jores,jores_51936,jores_8898,2,1.02812563144081,1.02812563144081,0.5233333333333333,0.10588235294117648,1.3413173652694612
jores,jores_52325,jores_58977,2,-0.26406050541697024,0.26406050541697024,0.21,0.06470588235294122,1.25748502994012
jores,jores_53220,jores_59604,2,0.07381456813813969,0.07381456813813969,0.16666666666666666,0.05882352941176472,1.2215568862275448
jores,jores_53220,jores_62610,2,-0.7990308194388298,0.7990308194388298,0.3333333333333333,0.08235294117647063,1.1976047904191618
jores,jores_59604,jores_62610,2,-0.8728453875769695,0.8728453875769695,0.2333333333333333,0.02352941176470591,1.2694610778443114
jores,jores_53809,jores_61211,2,1.6728796358444202,1.6728796358444202,0.41333333333333333,0.06470588235294117,1.2574850299401197
jores,jores_54003,jores_61122,2,0.9998352961721497,0.9998352961721497,0.51,0.06470588235294117,1.4131736526946108
jores,jores_54013,jores_70132,2,4.35081032209931,4.35081032209931,0.9366666666666666,0.1470588235294118,1.4371257485029942
jores,jores_54094,jores_59537,2,1.5571094955784799,1.5571094955784799,0.12666666666666668,0.05294117647058827,1.3053892215568863
jores,jores_56820,jores_72159,2,1.9272320532731597,1.9272320532731597,0.7333333333333334,0.14117647058823535,1.2335329341317365
jores,jores_58877,jores_68144,8,1.3728440183550998,1.3728440183550998,0.8691666666666666,0.08235294117647052,1.2574850299401197
jores,jores_59689,jores_68421,4,1.0647657416033298,1.0647657416033298,0.8933333333333334,0.07647058823529407,1.1017964071856285
jores,jores_62005,jores_66709,2,1.76761176340535,1.76761176340535,0.22999999999999998,0.03529411764705881,1.1377245508982037
jores,jores_62005,jores_69557,2,1.6720250645218302,1.6720250645218302,0.7399999999999999,0.06470588235294117,1.2095808383233533
jores,jores_66709,jores_69557,2,-0.0955866988835199,0.0955866988835199,0.57,0.02941176470588236,1.2694610778443116
jores,jores_67175,jores_74973,3,-1.18000306257909,1.18000306257909,0.30666666666666664,0.09999999999999998,1.3532934131736527
jores,jores_69621,jores_74132,2,1.5696984046317604,1.5696984046317604,0.49,0.05882352941176461,1.2574850299401197
jores,jores_69721,jores_73489,2,2.4034878158264403,2.4034878158264403,0.9033333333333333,0.04705882352941171,1.3293413173652695
jores,jores_7376,jores_9289,2,1.5051098312624298,1.5051098312624298,0.5866666666666667,0.011764705882352955,1.089820359281437
jores,jores_784,jores_8590,5,0.6227019080724481,0.6227019080724481,0.6493333333333333,0.09999999999999998,1.125748502994012
vaishnav,vaishnav_train_1000859,vaishnav_train_1114723,2,-1.4370337145810996,1.4370337145810996,0.06333333333333331,0.027272727272727226,1.1962616822429908
vaishnav,vaishnav_train_1000859,vaishnav_train_1420570,2,-1.0419138964702004,1.0419138964702004,0.10333333333333332,0.03636363636363632,1.1214953271028039
vaishnav,vaishnav_train_1000859,vaishnav_train_1812060,2,-1.0,1.0,0.25,0.027272727272727226,1.1775700934579438
vaishnav,vaishnav_train_1000859,vaishnav_train_2272081,2,-5.0,5.0,0.08999999999999998,0.1363636363636363,1.0654205607476634
vaishnav,vaishnav_train_1000859,vaishnav_train_2323840,2,-1.0,1.0,0.02666666666666669,0.027272727272727282,1.0280373831775702
vaishnav,vaishnav_train_1000859,vaishnav_train_2355187,2,-0.43758858132319034,0.43758858132319034,0.0766666666666667,0.003586321934945791,1.0444366073002995
vaishnav,vaishnav_train_1000859,vaishnav_train_991177,2,1.0,1.0,0.2633333333333333,0.0,1.0467289719626167
vaishnav,vaishnav_train_1114723,vaishnav_train_1420570,2,0.39511981811089925,0.39511981811089925,0.04,0.009090909090909094,1.1775700934579438
vaishnav,vaishnav_train_1114723,vaishnav_train_1812060,2,0.43703371458109963,0.43703371458109963,0.18666666666666668,0.0,1.2149532710280373
