b_a,b_s,seq,truth_arrangement_sd,est_arrangement_sd,var_null,sf_gsi,gsi_naive,z_submitted,p_submitted,p_perm
0.0,2.0,45,0.0,2.24873312656119e-16,0.005763578677215039,1.2009219589457536e-16,0.07786022145502473,0.6626362026214818,0.5075635781551151,1.0
0.0,2.0,46,0.0,0.0,0.0018545236736276533,0.0,0.13014587190943472,0.5271921653067932,0.5980601488038317,1.0
0.0,2.0,47,0.0,0.0,0.0008168657028329263,0.0,0.023118790860393413,0.7761734920958722,0.43764655527912644,1.0
0.0,2.0,48,0.0,0.0,0.0026789344275506936,0.0,0.06509368304929249,0.02527063420972516,0.9798390969539568,1.0
0.0,2.0,49,0.0,0.0,0.0007771996410418119,0.0,0.02539843883375476,0.17137884800161415,0.863925885569917,1.0
0.0,2.0,50,0.0,0.007702163311586482,0.001714004190941985,0.004664439462640157,0.04395485238004394,1.136939985273015,0.25556337513303307,1.0
0.0,2.0,51,0.0,0.0,0.0018283416206408927,0.0,0.06094607519649986,0.8361218833476213,0.4030863386103425,1.0
0.0,2.0,52,0.0,0.0,0.002104099019621,0.0,0.06733171496373627,0.9437313080819192,0.34530697087550166,1.0
0.0,2.0,53,0.0,0.0,0.002556786106798173,0.0,0.0833793802978853,1.2656755385116134,0.2056292694759665,1.0
0.0,2.0,54,0.0,0.009596789974395755,0.009080185186905392,0.004675983004763647,0.08696799821531115,1.4000847332463846,0.16148794618404283,1.0
0.0,2.0,55,0.0,0.0,0.0014305865186670967,0.0,0.09014707944697152,0.5581871915456048,0.5767165662419025,1.0
0.0,2.0,56,0.0,0.0,0.002226658860396388,0.0,0.03347535081676257,0.312031564767192,0.7550165348646094,1.0
0.0,2.0,57,0.0,0.0,0.0013756161709530179,0.0,0.0671094695246512,0.7821453934201233,0.4341291319902336,1.0
0.0,2.0,58,0.0,0.011854858203665344,0.0024256290751594753,0.005749914582040082,0.08670484990072069,0.47613962806587246,0.6339749065565541,1.0
0.0,2.0,59,0.0,0.0,0.0013602243544500764,0.0,0.057949827239440574,1.4322888272710657,0.15206117926385154,1.0
0.05,0.1,0,0.008214520178565271,0.007821114719498094,2.384612687458146e-06,0.011374822857134557,0.016333214475726818,0.04014631357390041,0.9679764786501728,0.0004997501249375312
0.05,0.1,1,0.0,0.0,2.735500896163116e-06,0.0,0.022670695004817828,1.3477847944215846,0.17772760991583003,1.0
0.05,0.1,2,0.012851913557862327,0.012851913557862332,0.0001191804084730453,0.02295446265713712,0.02589060028527912,1.0278623736516685,0.3040145709617801,0.4962518740629685
0.05,0.1,3,0.007325854901087409,0.0073258549010874014,3.73074596092111e-06,0.01043795883050183,0.017865924575577726,0.3061704268705186,0.7594748878185658,0.0004997501249375312
0.05,0.1,4,0.009804868656542858,0.009804868656542865,0.00014003392683604055,0.01795399673023852,0.030154576789199666,0.842235895577433,0.3996559251161036,0.7391304347826086
0.05,0.1,5,0.01890089148060366,0.018900891480603643,2.731534677093141e-06,0.02153769999932924,0.04360563413689849,0.09222754420726129,0.9265172541899414,0.0004997501249375312
0.05,0.1,6,0.007261098761152814,0.007185647502635572,0.001044011629637381,0.01038851515677414,0.04773779283163955,0.28930239136073416,0.7723499824854454,1.0
0.05,0.1,7,0.014924489425618038,0.015030636634720047,3.618064537187928e-06,0.034947376123376,0.03543250048050676,1.183544891007731,0.23659326635703892,0.0004997501249375312
0.05,0.1,8,0.02739587903379244,0.027395879033792456,2.1419420995058562e-06,0.04724362235125861,0.02942095039775479,1.1381772074515764,0.25504649404042734,0.0004997501249375312
0.05,0.1,9,0.009748232910214802,0.009748232910214821,0.00021317623621921878,0.01584448733322737,0.03078376521852121,1.4447123777206812,0.1485386917033935,0.7716141929035483
0.05,0.1,10,0.012878540664952344,0.012878540664952379,0.00020786121434583123,0.01907981896344753,0.03474842929067418,0.13914784280432405,0.889333322838088,0.4987506246876562
0.05,0.1,11,0.022625874556140353,0.022625874556140367,1.4523283987303677e-06,0.07826218660635008,0.07400191275931524,0.10352021614002431,0.9175501055302626,0.0004997501249375312
0.05,0.1,12,0.0,5.621832816402975e-17,1.5542483363221337e-06,1.3649045974469021e-16,0.05809242041656409,0.8759880452376275,0.38103653282496586,1.0
0.05,0.1,13,0.009097127426480788,0.008843531497763922,2.8181014829562907e-06,0.012659231674463851,0.023480266002126125,0.366761756392874,0.7137967366336395,0.0004997501249375312
0.05,0.1,14,0.0,0.0,8.328602660852132e-07,0.0,0.04784875076521132,0.3471714385187087,0.7284625267186826,1.0
0.05,0.1,15,0.004369909886174653,0.004267375230416046,5.909958003829665e-06,0.006614687090311472,0.02657364984094407,0.0943363779886426,0.9248419532982466,0.0009995002498750624
0.05,0.1,16,0.006303366799093753,0.0064505344993502555,5.810893640695993e-06,0.009991597298674455,0.015605468417176416,1.4184278115941398,0.15606590063855807,0.0004997501249375312
