model,reference,sd_arrange,sd_null,sd_full,var_arrange,var_null,var_full,sf_gsi,gsi_naive,arrangement_share,spacer_share,p_perm,p_gpd,z_submitted
billboard,-1.1289782524108887,0.07496900736200356,0.26823660861090914,0.26021670605619435,0.0056203520648441425,0.07195087819908205,0.06771273411073586,0.06640429716153538,0.2262487434068136,0.0830028817866481,1.062590059964426,1.0,,0.08130616710539873
billboard,-1.6157193183898926,0.0,0.20730677741725306,0.214056718343556,0.0,0.042976099963126506,0.04582027866801246,0.0,0.12048939711829952,0.0,0.9379275118448483,1.0,,0.7513957296385836
billboard,-0.46271610260009766,0.03675027789421299,0.20922206483092468,0.24417991168896397,0.0013505829253018804,0.043773872412115646,0.05962382927243025,0.07942295002855004,1.8462536278053983,0.022651730722139024,0.7341674116921648,1.0,,1.3533428272610968
billboard,-0.06369121372699738,0.06202719950410153,0.19612821902342314,0.20697176874077733,0.003847373478321613,0.03846627829729984,0.04283731305568581,0.9738737240896619,0.910291308021807,0.08981360416607526,0.8979619764502058,1.0,,0.7908204408725698
billboard,-0.7839593291282654,0.053277958697105506,0.20625566190834005,0.22199872328879525,0.00283854088293048,0.04254139806924748,0.049283433141855085,0.06796010547683473,0.327816968138099,0.05759624892121779,0.8631987537637312,1.0,,0.4808859078498782
billboard,-0.880959689617157,0.0710059308712871,0.2387207591256094,0.24183023602884107,0.005041842218898004,0.05698760083750722,0.05848186305776499,0.08060065824594598,0.31349277351807875,0.08621206567783186,0.9744491344473445,1.0,,0.453018601225366
billboard,-0.9159727692604065,0.04741156344574881,0.24254655676919382,0.23779210109263055,0.002247856348370265,0.05882883220059176,0.056545083342047824,0.051760887481437715,0.23177467486354872,0.039753347515162706,1.0403881066852316,1.0,,0.4625453397752552
billboard,-1.069069266319275,0.001110515960230721,0.2507744697767519,0.22044164704490105,1.2332456979271601e-06,0.06288783469181106,0.04859451975186873,0.0010387689509157288,0.1963045086442126,2.5378287597537887e-05,1.2941342977135333,1.0,,0.24445639387600435
billboard,0.8254481554031372,0.05596457220356926,0.17435652672843782,0.22197830804178545,0.0031320333419285174,0.030400198412804454,0.049274369241093796,0.06779901540422846,0.3109410776930789,0.06356313414391648,0.6169576370234147,1.0,,0.5025548864151271
billboard,0.02741430699825287,0.0700562648969054,0.18525779426266167,0.23411808981269497,0.00490788025130538,0.034320450335066685,0.05481127997754511,2.555463645364814,1.6419968213395943,0.08954142748200777,0.6261567025825152,1.0,,0.7261106419797453
billboard,0.1436796635389328,0.0,0.21159105769325348,0.2895925467345422,0.0,0.04477077569574973,0.08386384312419802,0.0,0.6548780701026504,0.0,0.5338507517410873,1.0,,1.0308576086351917
billboard,-0.21176035702228546,0.020009503095396633,0.24423474469439152,0.2339217254481476,0.00040038021412468737,0.0596506105159346,0.05471937363663855,0.09449126067203811,0.22887212776391513,0.0073169736332033605,1.090118664589286,1.0,,3.4639903846585898
billboard,0.2447240948677063,0.20963882334552505,0.328438730411999,0.20104504942044887,0.043948436253696266,0.10787199963464576,0.040419111896470725,0.8566333587170983,1.6191111618199858,1.0873182064530644,2.668836463080843,0.9964007198560288,,1.834882809079332
billboard,0.7772653102874756,0.06172324520089706,0.1965283327092697,0.23564977621356953,0.0038097589981300616,0.03862338555748541,0.055530817029505394,0.07941078082858014,0.2495133391620242,0.0686062118644105,0.6955306552929611,1.0,,0.709409872586826
billboard,-0.32956963777542114,0.06271371658534322,0.2710165017205724,0.23964227666970256,0.003933010247946754,0.07344994420485704,0.05742842076743827,0.19028972756306595,0.36268222185555227,0.06848543274198406,1.2789824832951513,1.0,,1.3819780170175786
billboard,0.508967936038971,0.014764061312040154,0.2604292892353698,0.32839341968841407,0.00021797750642568085,0.06782341469163988,0.10784223809465086,0.02900784168633698,0.5957476336732671,0.002021262821292401,0.628913270810577,1.0,,0.12869059142952186
billboard,-0.0549500435590744,0.010813468293706066,0.2967965021380418,0.2589997221479017,0.0001169310965389864,0.08808816368137666,0.06708085607269026,0.19678725608435554,1.6563692327267516,0.0017431366172828405,1.313163976111492,1.0,,0.8158926805825795
billboard,1.0418305397033691,0.006293931660423443,0.2090780530819244,0.2756428928400418,3.961357574608061e-05,0.043713632280528,0.07597900437322676,0.006041224000033112,0.3886140740865435,0.0005213752940416196,0.5753383140662958,1.0,,1.2063916809850919
billboard,0.5516200661659241,0.07036294979311553,0.1773909878591117,0.27676466850313364,0.004950944703588495,0.031467562573631515,0.07659868173164945,0.12755690756896934,0.5263962392825268,0.06463485521765627,0.41081075890930874,1.0,,0.09339184410644244
billboard,0.654506266117096,0.09670906684518076,0.28157979552251083,0.2344654774942395,0.00935264361006564,0.07928718124649901,0.05497406013660173,0.14775880973441866,0.3454171384900139,0.17012830390962244,1.4422653347684904,1.0,,0.10356787536871583
billboard,0.3900931477546692,0.06740027140460396,0.2252454877415305,0.2274225153732291,0.004542796585414274,0.05073552974791997,0.05172100049868663,0.17277994189990797,0.6299475913081097,0.08783272832337478,0.9809464097510704,1.0,,0.12784572162752128
billboard,0.4958406090736389,0.04756089294988735,0.17173404403062156,0.29533449187803323,0.002262038538190644,0.029492581879111468,0.08722246209285607,0.09591972113527297,0.6617787212854181,0.025934128479227093,0.3381305820937959,1.0,,0.16783284656087955
billboard,0.6180256009101868,0.015666528168633682,0.2579385045825421,0.32671065794518017,0.00024544010485859266,0.06653227214627809,0.1067398540149725,0.025349319098692785,0.6803267815848713,0.0022994232765595176,0.6233123771833672,1.0,,0.42177849309506593
billboard,-0.14662308990955353,0.05060667279534387,0.3809914537737547,0.26158554276278456,0.0025610353314149976,0.14515448784863907,0.06842699618250059,0.34514804473539124,2.1742898845368988,0.03742726517739431,2.1213043966083176,1.0,,0.10059652021956533
